trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3693,False,"{'a': 0.55, 'e': 0.26140000000008135}",20,14,11.370286678906208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3694,False,"{'a': 0.55, 'e': 0.26120000000008137}",20,5,-36.84813427044976,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
3695,False,"{'a': 0.55, 'e': 0.2610000000000814}",25,0,-33.287610088214706,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
3696,False,"{'a': 0.55, 'e': 0.2608000000000814}",25,18,11.648387430245315,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3697,False,"{'a': 0.55, 'e': 0.26060000000008143}",20,16,8.115791672116593,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3698,False,"{'a': 0.55, 'e': 0.26040000000008146}",25,15,18.18227322558037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3699,False,"{'a': 0.55, 'e': 0.2602000000000815}",20,2,-3.523636955030243,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
3700,False,"{'a': 0.55, 'e': 0.2600000000000815}",30,12,-56.94045105024468,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
3701,False,"{'a': 0.55, 'e': 0.2598000000000815}",25,9,4.074546825914945,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
3702,False,"{'a': 0.55, 'e': 0.25960000000008154}",20,13,13.205204344580268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3703,False,"{'a': 0.55, 'e': 0.25940000000008157}",20,0,-17.682825484467983,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
3704,False,"{'a': 0.55, 'e': 0.2592000000000816}",30,14,-13.748583415541189,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
3705,False,"{'a': 0.55, 'e': 0.2590000000000816}",20,0,26.418634959598073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3706,False,"{'a': 0.55, 'e': 0.25880000000008163}",20,14,10.99977597072896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3707,False,"{'a': 0.55, 'e': 0.25860000000008165}",20,8,-31.698136767527803,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
3708,False,"{'a': 0.55, 'e': 0.2584000000000817}",25,2,-47.43908645909128,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
3709,False,"{'a': 0.55, 'e': 0.2582000000000817}",25,0,26.2404383868899,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
3710,False,"{'a': 0.55, 'e': 0.2580000000000817}",20,11,3.377557726343263,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
3711,False,"{'a': 0.55, 'e': 0.25780000000008174}",25,0,-30.122329392949215,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
3712,False,"{'a': 0.55, 'e': 0.25760000000008176}",30,6,-24.657788642587466,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
3713,False,"{'a': 0.55, 'e': 0.2574000000000818}",20,8,24.426457437206988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3714,False,"{'a': 0.55, 'e': 0.2572000000000818}",25,10,11.3830749796196,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3715,False,"{'a': 0.55, 'e': 0.25700000000008183}",25,5,34.720403103900466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3716,False,"{'a': 0.55, 'e': 0.25680000000008185}",20,9,12.965836497100094,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3717,False,"{'a': 0.55, 'e': 0.2566000000000819}",25,11,25.690714202068737,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3718,False,"{'a': 0.55, 'e': 0.2564000000000819}",25,12,-3.8460525513010833,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
3719,False,"{'a': 0.55, 'e': 0.2562000000000819}",20,6,-18.241343910244257,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3720,False,"{'a': 0.55, 'e': 0.25600000000008194}",20,6,-61.96046717040754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
3721,False,"{'a': 0.55, 'e': 0.25580000000008196}",20,9,-3.846539831843736,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
3722,False,"{'a': 0.55, 'e': 0.255600000000082}",25,13,-20.39737595834707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3723,False,"{'a': 0.55, 'e': 0.255400000000082}",25,6,9.004958879912078,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
3724,False,"{'a': 0.55, 'e': 0.25520000000008203}",30,19,11.972280252626415,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
3725,False,"{'a': 0.55, 'e': 0.25500000000008205}",20,0,-54.418535797065495,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
3726,False,"{'a': 0.55, 'e': 0.25480000000008207}",25,20,8.973218337847797,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3727,False,"{'a': 0.55, 'e': 0.2546000000000821}",20,7,0.6261203393212589,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
3728,False,"{'a': 0.55, 'e': 0.2544000000000821}",30,0,-85.51434642737622,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",1
3729,False,"{'a': 0.55, 'e': 0.25420000000008214}",20,6,-31.265455048852935,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
3730,False,"{'a': 0.55, 'e': 0.25400000000008216}",30,13,15.395393520220306,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
3731,False,"{'a': 0.55, 'e': 0.2538000000000822}",25,15,-22.71762906972974,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
3732,False,"{'a': 0.55, 'e': 0.2536000000000822}",20,0,-23.405044436561393,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
3733,False,"{'a': 0.55, 'e': 0.2534000000000822}",30,17,9.138960023116915,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3734,False,"{'a': 0.55, 'e': 0.25320000000008225}",20,9,8.35779428173514,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
3735,False,"{'a': 0.55, 'e': 0.25300000000008227}",20,0,-33.03742255554505,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
3736,False,"{'a': 0.55, 'e': 0.2528000000000823}",30,20,16.989778708438383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3737,False,"{'a': 0.55, 'e': 0.2526000000000823}",20,0,5.47263128196347,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
3738,False,"{'a': 0.55, 'e': 0.25240000000008234}",20,3,-63.34251987931654,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
3739,False,"{'a': 0.55, 'e': 0.25220000000008236}",35,21,11.266339317902368,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
3740,False,"{'a': 0.55, 'e': 0.2520000000000824}",30,19,6.204468772761704,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3741,False,"{'a': 0.55, 'e': 0.2518000000000824}",30,6,14.526049508276735,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
3742,False,"{'a': 0.55, 'e': 0.2516000000000824}",20,14,12.354969249844643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3743,False,"{'a': 0.55, 'e': 0.25140000000008245}",25,7,3.781179044729625,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
3744,False,"{'a': 0.55, 'e': 0.25120000000008247}",20,2,-14.324046109138447,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
3745,False,"{'a': 0.55, 'e': 0.2510000000000825}",20,14,-0.9750732171019463,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3746,False,"{'a': 0.55, 'e': 0.2508000000000825}",25,11,27.84256960426578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3747,False,"{'a': 0.55, 'e': 0.25060000000008253}",25,20,8.418391157093208,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3748,False,"{'a': 0.55, 'e': 0.25040000000008256}",20,4,17.23065904909533,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
3749,False,"{'a': 0.55, 'e': 0.2502000000000826}",30,14,11.893931967553646,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
3750,False,"{'a': 0.55, 'e': 0.2500000000000826}",20,3,-10.635345462657053,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3751,False,"{'a': 0.55, 'e': 0.2498000000000826}",20,10,-8.23429798832936,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
3752,False,"{'a': 0.55, 'e': 0.2496000000000826}",25,11,-52.65569705696252,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
3753,False,"{'a': 0.55, 'e': 0.24940000000008258}",30,11,-11.894016087496988,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
3754,False,"{'a': 0.55, 'e': 0.24920000000008258}",25,8,13.061855907106485,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
3755,False,"{'a': 0.55, 'e': 0.24900000000008257}",20,15,-31.688879715903575,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
3756,False,"{'a': 0.55, 'e': 0.24880000000008257}",25,15,-4.184511858941562,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
3757,False,"{'a': 0.55, 'e': 0.24860000000008256}",30,21,14.718363858870983,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3758,False,"{'a': 0.55, 'e': 0.24840000000008255}",25,11,-4.330397435660327,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
3759,False,"{'a': 0.55, 'e': 0.24820000000008255}",25,4,23.954836380494417,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
3760,False,"{'a': 0.55, 'e': 0.24800000000008254}",25,0,22.84391969548546,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
3761,False,"{'a': 0.55, 'e': 0.24780000000008254}",30,0,26.594529839240533,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
3762,False,"{'a': 0.55, 'e': 0.24760000000008253}",35,17,35.662832727563135,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3763,False,"{'a': 0.55, 'e': 0.24740000000008253}",20,10,-29.973127576039445,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
3764,False,"{'a': 0.55, 'e': 0.24720000000008252}",30,23,7.878492561273038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3765,False,"{'a': 0.55, 'e': 0.24700000000008251}",20,5,15.36075638981435,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
3766,False,"{'a': 0.55, 'e': 0.2468000000000825}",25,11,10.722386341948095,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3767,False,"{'a': 0.55, 'e': 0.2466000000000825}",25,16,4.489699736626968,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3768,False,"{'a': 0.55, 'e': 0.2464000000000825}",20,10,-9.006639162392563,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
3769,False,"{'a': 0.55, 'e': 0.2462000000000825}",35,14,-14.185442034107089,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
3770,False,"{'a': 0.55, 'e': 0.24600000000008249}",25,0,0.8358690501767609,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
3771,False,"{'a': 0.55, 'e': 0.24580000000008248}",20,2,22.62940499359821,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3772,False,"{'a': 0.55, 'e': 0.24560000000008247}",25,16,-6.516495501228002,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
3773,False,"{'a': 0.55, 'e': 0.24540000000008247}",30,0,7.987511969980886,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
3774,False,"{'a': 0.55, 'e': 0.24520000000008246}",25,0,-19.829899196840238,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
3775,False,"{'a': 0.55, 'e': 0.24500000000008246}",20,3,-32.17425379786801,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
3776,False,"{'a': 0.55, 'e': 0.24480000000008245}",25,6,8.196312436794534,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
3777,False,"{'a': 0.55, 'e': 0.24460000000008245}",20,12,17.603045439369936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3778,False,"{'a': 0.55, 'e': 0.24440000000008244}",25,0,29.159156469263422,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3779,False,"{'a': 0.55, 'e': 0.24420000000008243}",20,8,20.85576252692393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3780,False,"{'a': 0.55, 'e': 0.24400000000008243}",20,13,15.417079781123316,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3781,False,"{'a': 0.55, 'e': 0.24380000000008242}",20,0,-24.871813438686416,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
3782,False,"{'a': 0.55, 'e': 0.24360000000008242}",25,13,15.536750715823405,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3783,False,"{'a': 0.55, 'e': 0.2434000000000824}",20,0,-18.60527228573043,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
3784,False,"{'a': 0.55, 'e': 0.2432000000000824}",20,9,11.801366422091213,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3785,False,"{'a': 0.55, 'e': 0.2430000000000824}",30,8,-40.86319363273782,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
3786,False,"{'a': 0.55, 'e': 0.2428000000000824}",25,13,-3.876839716604107,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
3787,False,"{'a': 0.55, 'e': 0.2426000000000824}",20,10,-11.59152424086065,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
3788,False,"{'a': 0.55, 'e': 0.24240000000008238}",25,9,7.801150976275229,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
3789,False,"{'a': 0.55, 'e': 0.24220000000008238}",30,13,-3.5263444818795717,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
3790,False,"{'a': 0.55, 'e': 0.24200000000008237}",20,0,-20.73117587039237,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
3791,False,"{'a': 0.55, 'e': 0.24180000000008237}",25,12,13.332842037482628,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3792,False,"{'a': 0.55, 'e': 0.24160000000008236}",30,15,5.68214946837505,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
3793,False,"{'a': 0.55, 'e': 0.24140000000008235}",30,6,16.946443192087436,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
3794,False,"{'a': 0.55, 'e': 0.24120000000008235}",25,17,6.637222229624426,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3795,False,"{'a': 0.55, 'e': 0.24100000000008234}",20,0,-14.403281612876368,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
3796,False,"{'a': 0.55, 'e': 0.24080000000008234}",30,5,-11.543858889673409,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1
3797,False,"{'a': 0.55, 'e': 0.24060000000008233}",20,5,14.64056268549096,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3798,False,"{'a': 0.55, 'e': 0.24040000000008233}",20,0,17.415701349350762,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3799,False,"{'a': 0.55, 'e': 0.24020000000008232}",20,10,20.501189940817433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3800,False,"{'a': 0.55, 'e': 0.24000000000008231}",20,8,-10.818226058540176,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
3801,False,"{'a': 0.55, 'e': 0.2398000000000823}",20,14,11.966357811669337,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3802,False,"{'a': 0.55, 'e': 0.2396000000000823}",25,15,6.334357494509605,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3803,False,"{'a': 0.55, 'e': 0.2394000000000823}",20,7,17.439577462341347,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
3804,False,"{'a': 0.55, 'e': 0.2392000000000823}",25,17,4.184758623430264,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3805,False,"{'a': 0.55, 'e': 0.23900000000008229}",20,16,6.982527097749503,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3806,False,"{'a': 0.55, 'e': 0.23880000000008228}",20,14,1.1762718464104136,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3807,False,"{'a': 0.55, 'e': 0.23860000000008227}",25,14,-21.762681044607447,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
3808,False,"{'a': 0.55, 'e': 0.23840000000008227}",20,9,21.203975124161246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3809,False,"{'a': 0.55, 'e': 0.23820000000008226}",20,5,31.552718659652818,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3810,False,"{'a': 0.55, 'e': 0.23800000000008226}",20,16,7.673146635555906,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3811,False,"{'a': 0.55, 'e': 0.23780000000008225}",20,0,14.246850859432158,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3812,False,"{'a': 0.55, 'e': 0.23760000000008225}",25,10,-21.54873065662804,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
3813,False,"{'a': 0.55, 'e': 0.23740000000008224}",20,7,-8.226726965694926,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
3814,False,"{'a': 0.55, 'e': 0.23720000000008223}",20,0,3.839732598440096,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
3815,False,"{'a': 0.55, 'e': 0.23700000000008223}",25,9,2.3526632455398113,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
3816,False,"{'a': 0.55, 'e': 0.23680000000008222}",30,13,13.014778695407689,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
3817,False,"{'a': 0.55, 'e': 0.23660000000008222}",20,4,-71.35733860816993,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
3818,False,"{'a': 0.55, 'e': 0.2364000000000822}",20,13,12.02614204665843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3819,False,"{'a': 0.55, 'e': 0.2362000000000822}",20,16,7.5723936040063595,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3820,False,"{'a': 0.55, 'e': 0.2360000000000822}",30,0,10.051766065675,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",1
3821,False,"{'a': 0.55, 'e': 0.2358000000000822}",30,3,-3.2881500960649674,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 0}",1
3822,False,"{'a': 0.55, 'e': 0.2356000000000822}",30,4,-14.750252506149765,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
3823,False,"{'a': 0.55, 'e': 0.23540000000008218}",20,9,6.406653075596642,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3824,False,"{'a': 0.55, 'e': 0.23520000000008218}",30,15,13.309338583479683,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
3825,False,"{'a': 0.55, 'e': 0.23500000000008217}",25,12,10.783398260285399,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3826,False,"{'a': 0.55, 'e': 0.23480000000008217}",25,10,-5.77024687625652,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
3827,False,"{'a': 0.55, 'e': 0.23460000000008216}",25,11,-21.999269674984667,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
3828,False,"{'a': 0.55, 'e': 0.23440000000008215}",30,0,12.940471650693304,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
3829,False,"{'a': 0.55, 'e': 0.23420000000008215}",20,13,12.400149324528154,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3830,False,"{'a': 0.55, 'e': 0.23400000000008214}",25,0,15.940490397711216,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
3831,False,"{'a': 0.55, 'e': 0.23380000000008214}",20,11,5.909752115979999,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3832,False,"{'a': 0.55, 'e': 0.23360000000008213}",30,3,-13.819868438350406,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
3833,False,"{'a': 0.55, 'e': 0.23340000000008213}",25,0,11.553195751253913,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
3834,False,"{'a': 0.55, 'e': 0.23320000000008212}",20,5,26.394223235241185,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3835,False,"{'a': 0.55, 'e': 0.2330000000000821}",20,8,-0.13338649391298762,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
3836,False,"{'a': 0.55, 'e': 0.2328000000000821}",30,3,-17.441646803036164,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
3837,False,"{'a': 0.55, 'e': 0.2326000000000821}",25,8,-4.389835199995139,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
3838,False,"{'a': 0.55, 'e': 0.2324000000000821}",25,5,32.94607116979959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3839,False,"{'a': 0.55, 'e': 0.2322000000000821}",20,8,-19.19722760093985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3840,False,"{'a': 0.55, 'e': 0.23200000000008209}",30,11,29.896065464717964,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3841,False,"{'a': 0.55, 'e': 0.23180000000008208}",20,6,15.203107517969748,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3842,False,"{'a': 0.55, 'e': 0.23160000000008207}",25,0,-19.76883024807698,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
3843,False,"{'a': 0.55, 'e': 0.23140000000008207}",20,13,14.425250252130358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3844,False,"{'a': 0.55, 'e': 0.23120000000008206}",30,15,24.138085028075565,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3845,False,"{'a': 0.55, 'e': 0.23100000000008206}",20,2,-39.470384084932874,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
3846,False,"{'a': 0.55, 'e': 0.23080000000008205}",20,10,4.649778553764187,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3847,False,"{'a': 0.55, 'e': 0.23060000000008204}",20,14,-0.9847813948458211,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3848,False,"{'a': 0.55, 'e': 0.23040000000008204}",30,0,28.986190633780335,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
3849,False,"{'a': 0.55, 'e': 0.23020000000008203}",20,11,18.184742343381494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3850,False,"{'a': 0.55, 'e': 0.23000000000008203}",30,17,-14.194963445873507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
3851,False,"{'a': 0.55, 'e': 0.22980000000008202}",20,12,10.0941335730747,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3852,False,"{'a': 0.55, 'e': 0.22960000000008202}",30,18,7.791353900677921,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3853,False,"{'a': 0.55, 'e': 0.229400000000082}",30,11,27.810243674374437,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3854,False,"{'a': 0.55, 'e': 0.229200000000082}",25,2,28.151603088321515,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
3855,False,"{'a': 0.55, 'e': 0.229000000000082}",25,11,15.072439042535041,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3856,False,"{'a': 0.55, 'e': 0.228800000000082}",30,16,-53.56846267793724,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
3857,False,"{'a': 0.55, 'e': 0.228600000000082}",20,7,-23.076807582855206,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
3858,False,"{'a': 0.55, 'e': 0.22840000000008198}",20,0,6.287595002622622,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
3859,False,"{'a': 0.55, 'e': 0.22820000000008198}",20,10,-40.313297662687575,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
3860,False,"{'a': 0.55, 'e': 0.22800000000008197}",20,11,17.96629058989942,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3861,False,"{'a': 0.55, 'e': 0.22780000000008196}",30,0,36.377043734889135,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
3862,False,"{'a': 0.55, 'e': 0.22760000000008196}",20,3,26.838797086208988,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3863,False,"{'a': 0.55, 'e': 0.22740000000008195}",30,4,0.8375678486611069,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 0}",1
3864,False,"{'a': 0.55, 'e': 0.22720000000008195}",20,5,11.662771814763612,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3865,False,"{'a': 0.55, 'e': 0.22700000000008194}",25,0,28.18817344037297,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3866,False,"{'a': 0.55, 'e': 0.22680000000008194}",20,0,14.995930395371907,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3867,False,"{'a': 0.55, 'e': 0.22660000000008193}",25,7,9.77828280215545,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
3868,False,"{'a': 0.55, 'e': 0.22640000000008192}",25,18,14.414676713274918,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3869,False,"{'a': 0.55, 'e': 0.22620000000008192}",35,13,-12.877247619329168,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
3870,False,"{'a': 0.55, 'e': 0.2260000000000819}",25,0,8.390028728287396,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
3871,False,"{'a': 0.55, 'e': 0.2258000000000819}",25,0,19.468669617916593,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
3872,False,"{'a': 0.55, 'e': 0.2256000000000819}",25,15,-13.187108181869748,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
3873,False,"{'a': 0.55, 'e': 0.2254000000000819}",20,0,17.858641822408355,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3874,False,"{'a': 0.55, 'e': 0.2252000000000819}",35,28,12.899830292239649,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
